Entity,Year,GDP per capita,State involved in war - Conflict type: all,Geo_Code,Geo_Type,Sex,Mortality_Rate
Togo,1971,1699.0,0,768,COUNTRY,TOTAL,220.17024547
Togo,1972,1709.0,0,768,COUNTRY,TOTAL,215.453580313
Togo,1972,1709.0,0,768,COUNTRY,FEMALE,203.474786125
Togo,1972,1709.0,0,768,COUNTRY,MALE,227.026451915
Togo,1973,1591.0,0,768,COUNTRY,MALE,222.087756895
Togo,1973,1591.0,0,768,COUNTRY,TOTAL,210.873003217
Togo,1973,1591.0,0,768,COUNTRY,FEMALE,199.210216317
Togo,1974,1612.0,0,768,COUNTRY,FEMALE,195.02304174
Togo,1974,1612.0,0,768,COUNTRY,MALE,217.003604551
Togo,1974,1612.0,0,768,COUNTRY,TOTAL,206.296396531
Togo,1975,1556.0,0,768,COUNTRY,TOTAL,201.713169992
Togo,1975,1556.0,0,768,COUNTRY,MALE,211.867784745
Togo,1975,1556.0,0,768,COUNTRY,FEMALE,190.87123979
Togo,1976,1505.0,0,768,COUNTRY,FEMALE,186.778860569
Togo,1976,1505.0,0,768,COUNTRY,TOTAL,196.979477589
Togo,1976,1505.0,0,768,COUNTRY,MALE,206.750610188
Togo,1977,1543.0,0,768,COUNTRY,MALE,201.795482891
Togo,1977,1543.0,0,768,COUNTRY,TOTAL,192.324235239
Togo,1977,1543.0,0,768,COUNTRY,FEMALE,182.556052211
Togo,1978,1650.0,0,768,COUNTRY,TOTAL,187.783610632
Togo,1978,1650.0,0,768,COUNTRY,FEMALE,178.270767513
Togo,1978,1650.0,0,768,COUNTRY,MALE,197.001120508
Togo,1979,1698.0,0,768,COUNTRY,MALE,192.180558759
Togo,1979,1698.0,0,768,COUNTRY,TOTAL,183.329564001
Togo,1979,1698.0,0,768,COUNTRY,FEMALE,174.096722117
Togo,1980,1572.0,0,768,COUNTRY,FEMALE,170.070938639
Togo,1980,1572.0,0,768,COUNTRY,TOTAL,179.007691271
Togo,1980,1572.0,0,768,COUNTRY,MALE,187.527874226
Togo,1981,1423.0,0,768,COUNTRY,TOTAL,174.862171193
Togo,1981,1423.0,0,768,COUNTRY,MALE,183.201796417
Togo,1981,1423.0,0,768,COUNTRY,FEMALE,166.018725974
Togo,1982,1323.0,0,768,COUNTRY,FEMALE,162.104930238
Togo,1982,1323.0,0,768,COUNTRY,TOTAL,170.801647774
Togo,1982,1323.0,0,768,COUNTRY,MALE,179.056206085
Togo,1983,1211.0,0,768,COUNTRY,TOTAL,166.924715131
Togo,1983,1211.0,0,768,COUNTRY,FEMALE,158.39767714
Togo,1983,1211.0,0,768,COUNTRY,MALE,175.135206031
Togo,1984,1239.0,0,768,COUNTRY,MALE,171.482349159
Togo,1984,1239.0,0,768,COUNTRY,FEMALE,154.804860616
Togo,1984,1239.0,0,768,COUNTRY,TOTAL,163.321148759
Togo,1985,1240.0,0,768,COUNTRY,TOTAL,159.990913122
Togo,1985,1240.0,0,768,COUNTRY,FEMALE,151.455880727
Togo,1985,1240.0,0,768,COUNTRY,MALE,168.156877696
Togo,1986,1237.0,0,768,COUNTRY,FEMALE,148.314115013
Togo,1986,1237.0,0,768,COUNTRY,MALE,165.263836314
Togo,1986,1237.0,0,768,COUNTRY,TOTAL,156.967507096
Togo,1987,1165.0,0,768,COUNTRY,TOTAL,154.151674063
Togo,1987,1165.0,0,768,COUNTRY,MALE,162.687921157
Togo,1987,1165.0,0,768,COUNTRY,FEMALE,145.363069205
Togo,1988,1239.0,0,768,COUNTRY,FEMALE,142.760250674
Togo,1988,1239.0,0,768,COUNTRY,MALE,160.209935024
Togo,1988,1239.0,0,768,COUNTRY,TOTAL,151.65565807
Togo,1989,1246.0,0,768,COUNTRY,FEMALE,140.276835355
Togo,1989,1246.0,0,768,COUNTRY,MALE,158.021668562
Togo,1989,1246.0,0,768,COUNTRY,TOTAL,149.397863889
Togo,1990,1275.0,0,768,COUNTRY,TOTAL,147.292045709
Togo,1990,1275.0,0,768,COUNTRY,FEMALE,138.068857651
Togo,1990,1275.0,0,768,COUNTRY,MALE,155.994058669
Togo,1991,1249.168,0,768,COUNTRY,MALE,153.964057258
Togo,1991,1249.168,0,768,COUNTRY,FEMALE,136.146662462
Togo,1991,1249.168,0,768,COUNTRY,TOTAL,145.253909114
Togo,1992,1181.8712,0,768,COUNTRY,TOTAL,143.305861459
Togo,1992,1181.8712,0,768,COUNTRY,FEMALE,134.069406077
Togo,1992,1181.8712,0,768,COUNTRY,MALE,152.002809838
Togo,1993,1003.16486,0,768,COUNTRY,MALE,149.987009993
Togo,1993,1003.16486,0,768,COUNTRY,TOTAL,141.201453333
Togo,1993,1003.16486,0,768,COUNTRY,FEMALE,131.831408193
Togo,1994,1145.7776,0,768,COUNTRY,FEMALE,129.477078075
Togo,1994,1145.7776,0,768,COUNTRY,TOTAL,138.853771003
Togo,1994,1145.7776,0,768,COUNTRY,MALE,147.702639197
Togo,1995,1170.5977,0,768,COUNTRY,MALE,145.072096963
Togo,1995,1170.5977,0,768,COUNTRY,TOTAL,136.20797293
Togo,1995,1170.5977,0,768,COUNTRY,FEMALE,126.825416245
Togo,1996,1215.74,0,768,COUNTRY,FEMALE,123.88783282
Togo,1996,1215.74,0,768,COUNTRY,MALE,142.199624846
Togo,1996,1215.74,0,768,COUNTRY,TOTAL,133.335521934
Togo,1997,1226.327,0,768,COUNTRY,TOTAL,130.191416472
Togo,1997,1226.327,0,768,COUNTRY,FEMALE,120.897255502
Togo,1997,1226.327,0,768,COUNTRY,MALE,138.897172168
Togo,1998,1174.8528,0,768,COUNTRY,TOTAL,126.845873056
Togo,1998,1174.8528,0,768,COUNTRY,MALE,135.326419502
Togo,1998,1174.8528,0,768,COUNTRY,FEMALE,117.778119562
Togo,1999,1183.013,0,768,COUNTRY,MALE,131.817145659
Togo,1999,1183.013,0,768,COUNTRY,FEMALE,114.410846878
Togo,1999,1183.013,0,768,COUNTRY,TOTAL,123.36608692
Togo,2000,1150.366,0,768,COUNTRY,TOTAL,119.812154899
Togo,2000,1150.366,0,768,COUNTRY,MALE,128.144558814
Togo,2000,1150.366,0,768,COUNTRY,FEMALE,110.965670397
Togo,2001,1115.5503,0,768,COUNTRY,FEMALE,107.702452838
Togo,2001,1115.5503,0,768,COUNTRY,TOTAL,116.245368445
Togo,2001,1115.5503,0,768,COUNTRY,MALE,124.356083881
Togo,2002,1081.7445,0,768,COUNTRY,TOTAL,112.80349669
Togo,2002,1081.7445,0,768,COUNTRY,MALE,120.598994814
Togo,2002,1081.7445,0,768,COUNTRY,FEMALE,104.525945474
Togo,2003,1114.4639,0,768,COUNTRY,MALE,116.95338432
Togo,2003,1114.4639,0,768,COUNTRY,FEMALE,101.473045656
Togo,2003,1114.4639,0,768,COUNTRY,TOTAL,109.389796259
Togo,2004,1121.8059,0,768,COUNTRY,TOTAL,106.210158243
Togo,2004,1121.8059,0,768,COUNTRY,FEMALE,98.521360595
Togo,2004,1121.8059,0,768,COUNTRY,MALE,113.447220407
Togo,2005,1119.8043,0,768,COUNTRY,MALE,110.109801007
Togo,2005,1119.8043,0,768,COUNTRY,TOTAL,103.107509123
Togo,2005,1119.8043,0,768,COUNTRY,FEMALE,95.733851898
Togo,2006,1144.8815,0,768,COUNTRY,FEMALE,93.083120539
Togo,2006,1144.8815,0,768,COUNTRY,MALE,106.823218588
Togo,2006,1144.8815,0,768,COUNTRY,TOTAL,100.120452658
Togo,2007,1145.9207,0,768,COUNTRY,MALE,103.76001963
Togo,2007,1145.9207,0,768,COUNTRY,TOTAL,97.215270356
Togo,2007,1145.9207,0,768,COUNTRY,FEMALE,90.405376961
Togo,2008,1150.3579,0,768,COUNTRY,TOTAL,94.404113024
Togo,2008,1150.3579,0,768,COUNTRY,MALE,100.734479445
Togo,2008,1150.3579,0,768,COUNTRY,FEMALE,87.752007319
Togo,2009,1165.8888,0,768,COUNTRY,MALE,97.690994485
Togo,2009,1165.8888,0,768,COUNTRY,FEMALE,85.190836529
Togo,2009,1165.8888,0,768,COUNTRY,TOTAL,91.610346824
Togo,2010,1191.1449,0,768,COUNTRY,TOTAL,88.880882819
Togo,2010,1191.1449,0,768,COUNTRY,MALE,94.779537559
Togo,2010,1191.1449,0,768,COUNTRY,FEMALE,82.709844705
Togo,2011,1227.0,0,768,COUNTRY,TOTAL,86.18563345
Togo,2011,1227.0,0,768,COUNTRY,MALE,92.000122772
Togo,2011,1227.0,0,768,COUNTRY,FEMALE,80.094650778
Trinidad and Tobago,1962,10383.0,0,780,COUNTRY,TOTAL,63.551593293
Trinidad and Tobago,1962,10383.0,0,780,COUNTRY,MALE,67.430237915
Trinidad and Tobago,1962,10383.0,0,780,COUNTRY,FEMALE,59.388840414
Trinidad and Tobago,1963,10708.0,0,780,COUNTRY,FEMALE,57.441950972
Trinidad and Tobago,1963,10708.0,0,780,COUNTRY,MALE,65.287289095
Trinidad and Tobago,1963,10708.0,0,780,COUNTRY,TOTAL,61.51738039
Trinidad and Tobago,1964,10841.0,0,780,COUNTRY,FEMALE,55.691468014
Trinidad and Tobago,1964,10841.0,0,780,COUNTRY,MALE,63.392225098
Trinidad and Tobago,1964,10841.0,0,780,COUNTRY,TOTAL,59.688092103
Trinidad and Tobago,1965,11206.0,0,780,COUNTRY,MALE,61.720768238
Trinidad and Tobago,1965,11206.0,0,780,COUNTRY,TOTAL,58.093781906
Trinidad and Tobago,1965,11206.0,0,780,COUNTRY,FEMALE,54.110226448
Trinidad and Tobago,1966,11531.0,0,780,COUNTRY,MALE,60.235310134
Trinidad and Tobago,1966,11531.0,0,780,COUNTRY,FEMALE,52.667743937
Trinidad and Tobago,1966,11531.0,0,780,COUNTRY,TOTAL,56.611601351
Trinidad and Tobago,1967,11679.0,0,780,COUNTRY,MALE,58.804872836
Trinidad and Tobago,1967,11679.0,0,780,COUNTRY,FEMALE,51.402479299
Trinidad and Tobago,1967,11679.0,0,780,COUNTRY,TOTAL,55.255585192
Trinidad and Tobago,1968,12248.0,0,780,COUNTRY,TOTAL,53.984649153
Trinidad and Tobago,1968,12248.0,0,780,COUNTRY,FEMALE,50.245518201
Trinidad and Tobago,1968,12248.0,0,780,COUNTRY,MALE,57.539987169
Trinidad and Tobago,1969,12588.0,0,780,COUNTRY,FEMALE,49.087842503
Trinidad and Tobago,1969,12588.0,0,780,COUNTRY,MALE,56.420154997
Trinidad and Tobago,1969,12588.0,0,780,COUNTRY,TOTAL,52.847609952
Trinidad and Tobago,1970,13141.0,0,780,COUNTRY,MALE,55.295032025
Trinidad and Tobago,1970,13141.0,0,780,COUNTRY,FEMALE,47.995564588
Trinidad and Tobago,1970,13141.0,0,780,COUNTRY,TOTAL,51.753499208
Trinidad and Tobago,1971,13185.0,0,780,COUNTRY,MALE,54.199945611
Trinidad and Tobago,1971,13185.0,0,780,COUNTRY,FEMALE,46.958432836
Trinidad and Tobago,1971,13185.0,0,780,COUNTRY,TOTAL,50.64333405
Trinidad and Tobago,1972,13753.0,0,780,COUNTRY,TOTAL,49.56250699
Trinidad and Tobago,1972,13753.0,0,780,COUNTRY,MALE,53.046387981
Trinidad and Tobago,1972,13753.0,0,780,COUNTRY,FEMALE,45.914241637
Trinidad and Tobago,1973,13844.0,0,780,COUNTRY,TOTAL,48.441449321
Trinidad and Tobago,1973,13844.0,0,780,COUNTRY,MALE,51.929970614
Trinidad and Tobago,1973,13844.0,0,780,COUNTRY,FEMALE,44.769671235
Trinidad and Tobago,1974,14430.0,0,780,COUNTRY,TOTAL,47.269934255
Trinidad and Tobago,1974,14430.0,0,780,COUNTRY,FEMALE,43.679559818
Trinidad and Tobago,1974,14430.0,0,780,COUNTRY,MALE,50.695899406
Trinidad and Tobago,1975,14534.0,0,780,COUNTRY,FEMALE,42.547853283
Trinidad and Tobago,1975,14534.0,0,780,COUNTRY,TOTAL,46.01381035
Trinidad and Tobago,1975,14534.0,0,780,COUNTRY,MALE,49.330416266
Trinidad and Tobago,1976,15696.0,0,780,COUNTRY,TOTAL,44.703394009
Trinidad and Tobago,1976,15696.0,0,780,COUNTRY,MALE,47.957937655
Trinidad and Tobago,1976,15696.0,0,780,COUNTRY,FEMALE,41.272570297
Trinidad and Tobago,1977,16412.0,0,780,COUNTRY,FEMALE,40.058144773
Trinidad and Tobago,1977,16412.0,0,780,COUNTRY,TOTAL,43.400701857
Trinidad and Tobago,1977,16412.0,0,780,COUNTRY,MALE,46.530623553
Trinidad and Tobago,1978,18042.0,0,780,COUNTRY,MALE,45.087795657
Trinidad and Tobago,1978,18042.0,0,780,COUNTRY,FEMALE,38.822772997
Trinidad and Tobago,1978,18042.0,0,780,COUNTRY,TOTAL,42.037862017
Trinidad and Tobago,1979,18568.0,0,780,COUNTRY,FEMALE,37.596319601
Trinidad and Tobago,1979,18568.0,0,780,COUNTRY,MALE,43.626080536
Trinidad and Tobago,1979,18568.0,0,780,COUNTRY,TOTAL,40.692912096
Trinidad and Tobago,1980,19734.0,0,780,COUNTRY,MALE,42.303166236
Trinidad and Tobago,1980,19734.0,0,780,COUNTRY,TOTAL,39.363553615
Trinidad and Tobago,1980,19734.0,0,780,COUNTRY,FEMALE,36.317316053
Trinidad and Tobago,1981,20298.0,0,780,COUNTRY,TOTAL,38.140402963
Trinidad and Tobago,1981,20298.0,0,780,COUNTRY,MALE,40.986098753
Trinidad and Tobago,1981,20298.0,0,780,COUNTRY,FEMALE,35.11428146
Trinidad and Tobago,1982,18771.0,0,780,COUNTRY,MALE,39.710160176
Trinidad and Tobago,1982,18771.0,0,780,COUNTRY,TOTAL,36.934389222
Trinidad and Tobago,1982,18771.0,0,780,COUNTRY,FEMALE,34.004804726
Trinidad and Tobago,1983,16982.0,0,780,COUNTRY,MALE,38.504633208
Trinidad and Tobago,1983,16982.0,0,780,COUNTRY,FEMALE,32.933208606
Trinidad and Tobago,1983,16982.0,0,780,COUNTRY,TOTAL,35.791521513
Trinidad and Tobago,1984,17680.0,0,780,COUNTRY,MALE,37.405735787
Trinidad and Tobago,1984,17680.0,0,780,COUNTRY,TOTAL,34.747011078
Trinidad and Tobago,1984,17680.0,0,780,COUNTRY,FEMALE,31.908682031
Trinidad and Tobago,1985,16671.0,0,780,COUNTRY,MALE,36.363472733
Trinidad and Tobago,1985,16671.0,0,780,COUNTRY,TOTAL,33.759664775
Trinidad and Tobago,1985,16671.0,0,780,COUNTRY,FEMALE,31.020114554
Trinidad and Tobago,1986,15871.0,0,780,COUNTRY,MALE,35.482025805
Trinidad and Tobago,1986,15871.0,0,780,COUNTRY,FEMALE,30.146970878
Trinidad and Tobago,1986,15871.0,0,780,COUNTRY,TOTAL,32.872692231
Trinidad and Tobago,1987,14929.0,0,780,COUNTRY,FEMALE,29.386717494
Trinidad and Tobago,1987,14929.0,0,780,COUNTRY,MALE,34.661044678
Trinidad and Tobago,1987,14929.0,0,780,COUNTRY,TOTAL,32.082461616
Trinidad and Tobago,1988,14198.0,0,780,COUNTRY,MALE,33.887776775
Trinidad and Tobago,1988,14198.0,0,780,COUNTRY,FEMALE,28.724899723
Trinidad and Tobago,1988,14198.0,0,780,COUNTRY,TOTAL,31.353314233
Trinidad and Tobago,1989,13970.0,0,780,COUNTRY,TOTAL,30.709194603
Trinidad and Tobago,1989,13970.0,0,780,COUNTRY,MALE,33.180277252
Trinidad and Tobago,1989,13970.0,0,780,COUNTRY,FEMALE,28.105955375
Trinidad and Tobago,1990,14112.0,0,780,COUNTRY,TOTAL,30.144480454
Trinidad and Tobago,1990,14112.0,0,780,COUNTRY,FEMALE,27.566991484
Trinidad and Tobago,1990,14112.0,0,780,COUNTRY,MALE,32.590606007
Trinidad and Tobago,1991,14060.736,0,780,COUNTRY,TOTAL,29.666828763
Trinidad and Tobago,1991,14060.736,0,780,COUNTRY,MALE,32.084230674
Trinidad and Tobago,1991,14060.736,0,780,COUNTRY,FEMALE,27.078789213
Trinidad and Tobago,1992,14195.952,0,780,COUNTRY,FEMALE,26.668589308
Trinidad and Tobago,1992,14195.952,0,780,COUNTRY,TOTAL,29.2343799
Trinidad and Tobago,1992,14195.952,0,780,COUNTRY,MALE,31.655607419
Trinidad and Tobago,1993,13745.797,0,780,COUNTRY,TOTAL,28.895955923
Trinidad and Tobago,1993,13745.797,0,780,COUNTRY,MALE,31.302532518
Trinidad and Tobago,1993,13745.797,0,780,COUNTRY,FEMALE,26.316502452
Trinidad and Tobago,1994,13350.896,0,780,COUNTRY,MALE,31.038453316
Trinidad and Tobago,1994,13350.896,0,780,COUNTRY,TOTAL,28.607828052
Trinidad and Tobago,1994,13350.896,0,780,COUNTRY,FEMALE,26.04731246
Trinidad and Tobago,1995,14187.659,0,780,COUNTRY,FEMALE,25.838702756
Trinidad and Tobago,1995,14187.659,0,780,COUNTRY,MALE,30.775054539
Trinidad and Tobago,1995,14187.659,0,780,COUNTRY,TOTAL,28.371548461
Trinidad and Tobago,1996,15004.265,0,780,COUNTRY,MALE,30.565541396
Trinidad and Tobago,1996,15004.265,0,780,COUNTRY,TOTAL,28.190699041
Trinidad and Tobago,1996,15004.265,0,780,COUNTRY,FEMALE,25.703132271
Trinidad and Tobago,1997,15931.672,0,780,COUNTRY,TOTAL,28.047704171
Trinidad and Tobago,1997,15931.672,0,780,COUNTRY,FEMALE,25.533680712
Trinidad and Tobago,1997,15931.672,0,780,COUNTRY,MALE,30.440647887
Trinidad and Tobago,1998,17013.754,0,780,COUNTRY,MALE,30.323613708
Trinidad and Tobago,1998,17013.754,0,780,COUNTRY,TOTAL,27.920335861
Trinidad and Tobago,1998,17013.754,0,780,COUNTRY,FEMALE,25.417551025
Trinidad and Tobago,1999,18159.916,0,780,COUNTRY,MALE,30.169316982
Trinidad and Tobago,1999,18159.916,0,780,COUNTRY,TOTAL,27.819619895
Trinidad and Tobago,1999,18159.916,0,780,COUNTRY,FEMALE,25.323163734
Trinidad and Tobago,2000,19179.918,0,780,COUNTRY,MALE,30.050793224
Trinidad and Tobago,2000,19179.918,0,780,COUNTRY,TOTAL,27.675848389
Trinidad and Tobago,2000,19179.918,0,780,COUNTRY,FEMALE,25.21261185
Trinidad and Tobago,2001,19736.68,0,780,COUNTRY,MALE,29.857713719
Trinidad and Tobago,2001,19736.68,0,780,COUNTRY,TOTAL,27.523057683
Trinidad and Tobago,2001,19736.68,0,780,COUNTRY,FEMALE,25.043977444
Trinidad and Tobago,2002,21052.45,0,780,COUNTRY,MALE,29.598308206
Trinidad and Tobago,2002,21052.45,0,780,COUNTRY,TOTAL,27.301011096
Trinidad and Tobago,2002,21052.45,0,780,COUNTRY,FEMALE,24.795130717
Trinidad and Tobago,2003,23814.066,0,780,COUNTRY,MALE,29.18558964
Trinidad and Tobago,2003,23814.066,0,780,COUNTRY,FEMALE,24.374311899
Trinidad and Tobago,2003,23814.066,0,780,COUNTRY,TOTAL,26.842543038
Trinidad and Tobago,2004,25403.27,0,780,COUNTRY,TOTAL,26.322688473
Trinidad and Tobago,2004,25403.27,0,780,COUNTRY,FEMALE,23.895476108
Trinidad and Tobago,2004,25403.27,0,780,COUNTRY,MALE,28.65324666
Trinidad and Tobago,2005,26651.834,0,780,COUNTRY,MALE,27.96294298
Trinidad and Tobago,2005,26651.834,0,780,COUNTRY,FEMALE,23.342169206
Trinidad and Tobago,2005,26651.834,0,780,COUNTRY,TOTAL,25.703578194
Trinidad and Tobago,2006,29792.424,0,780,COUNTRY,TOTAL,25.157032929
Trinidad and Tobago,2006,29792.424,0,780,COUNTRY,FEMALE,22.792158256
Trinidad and Tobago,2006,29792.424,0,780,COUNTRY,MALE,27.335398151
Trinidad and Tobago,2007,30806.174,0,780,COUNTRY,MALE,26.609444802
Trinidad and Tobago,2007,30806.174,0,780,COUNTRY,TOTAL,24.453813381
Trinidad and Tobago,2007,30806.174,0,780,COUNTRY,FEMALE,22.174642299
Trinidad and Tobago,2008,31434.305,0,780,COUNTRY,MALE,25.898951835
Trinidad and Tobago,2008,31434.305,0,780,COUNTRY,TOTAL,23.744118759
Trinidad and Tobago,2008,31434.305,0,780,COUNTRY,FEMALE,21.517588907
Trinidad and Tobago,2009,29657.463,0,780,COUNTRY,TOTAL,23.042144471
Trinidad and Tobago,2009,29657.463,0,780,COUNTRY,FEMALE,20.873084085
Trinidad and Tobago,2009,29657.463,0,780,COUNTRY,MALE,25.165900177
Trinidad and Tobago,2010,30235.994,0,780,COUNTRY,FEMALE,20.21948229
Trinidad and Tobago,2010,30235.994,0,780,COUNTRY,MALE,24.345452568
Trinidad and Tobago,2010,30235.994,0,780,COUNTRY,TOTAL,22.333384108
Trinidad and Tobago,2011,29745.0,0,780,COUNTRY,MALE,23.66455212
Trinidad and Tobago,2011,29745.0,0,780,COUNTRY,FEMALE,19.585531768
Trinidad and Tobago,2011,29745.0,0,780,COUNTRY,TOTAL,21.641212919
Tunisia,1962,2198.0,0,788,COUNTRY,MALE,279.535128151
Tunisia,1962,2198.0,0,788,COUNTRY,TOTAL,272.851848873
Tunisia,1962,2198.0,0,788,COUNTRY,FEMALE,266.01759491
Tunisia,1963,2480.0,0,788,COUNTRY,MALE,266.635215652
Tunisia,1963,2480.0,0,788,COUNTRY,TOTAL,260.386508036
Tunisia,1963,2480.0,0,788,COUNTRY,FEMALE,253.52461563
Tunisia,1964,2533.0,0,788,COUNTRY,TOTAL,247.921060437
Tunisia,1964,2533.0,0,788,COUNTRY,MALE,253.839907043
Tunisia,1964,2533.0,0,788,COUNTRY,FEMALE,241.618872301
Tunisia,1965,2635.0,0,788,COUNTRY,FEMALE,229.978923617
Tunisia,1965,2635.0,0,788,COUNTRY,TOTAL,235.929974482
Tunisia,1965,2635.0,0,788,COUNTRY,MALE,241.583099906
Tunisia,1966,2636.0,0,788,COUNTRY,FEMALE,218.560728051
Tunisia,1966,2636.0,0,788,COUNTRY,MALE,229.442737488
Tunisia,1966,2636.0,0,788,COUNTRY,TOTAL,224.265776355
Tunisia,1967,2558.0,0,788,COUNTRY,MALE,217.607974933
Tunisia,1967,2558.0,0,788,COUNTRY,FEMALE,207.275450373
Tunisia,1967,2558.0,0,788,COUNTRY,TOTAL,212.661634303
Tunisia,1968,2766.0,0,788,COUNTRY,MALE,206.117193503
Tunisia,1968,2766.0,0,788,COUNTRY,TOTAL,201.586685178
Tunisia,1968,2766.0,0,788,COUNTRY,FEMALE,196.401927129
Tunisia,1969,2805.0,0,788,COUNTRY,MALE,195.206471203
Tunisia,1969,2805.0,0,788,COUNTRY,TOTAL,190.732370777
Tunisia,1969,2805.0,0,788,COUNTRY,FEMALE,185.868411504
Tunisia,1970,2912.0,0,788,COUNTRY,MALE,184.919302504
Tunisia,1970,2912.0,0,788,COUNTRY,TOTAL,180.372287721
Tunisia,1970,2912.0,0,788,COUNTRY,FEMALE,175.657489965
Tunisia,1971,3159.0,0,788,COUNTRY,MALE,174.958263904
Tunisia,1971,3159.0,0,788,COUNTRY,TOTAL,170.615051317
Tunisia,1971,3159.0,0,788,COUNTRY,FEMALE,165.915706295
Tunisia,1972,3645.0,0,788,COUNTRY,FEMALE,156.467628292
Tunisia,1972,3645.0,0,788,COUNTRY,TOTAL,161.158457382
Tunisia,1972,3645.0,0,788,COUNTRY,MALE,165.422938273
Tunisia,1973,3540.0,0,788,COUNTRY,MALE,156.143974855
Tunisia,1973,3540.0,0,788,COUNTRY,TOTAL,151.906238384
Tunisia,1973,3540.0,0,788,COUNTRY,FEMALE,147.359573072
Tunisia,1974,3735.0,0,788,COUNTRY,FEMALE,138.387911572
Tunisia,1974,3735.0,0,788,COUNTRY,MALE,146.958784263
Tunisia,1974,3735.0,0,788,COUNTRY,TOTAL,142.848628758
Tunisia,1975,3899.0,0,788,COUNTRY,MALE,137.907503826
Tunisia,1975,3899.0,0,788,COUNTRY,FEMALE,129.645317816
Tunisia,1975,3899.0,0,788,COUNTRY,TOTAL,133.898875739
Tunisia,1976,4095.0,0,788,COUNTRY,MALE,129.013084923
Tunisia,1976,4095.0,0,788,COUNTRY,FEMALE,121.154895008
Tunisia,1976,4095.0,0,788,COUNTRY,TOTAL,125.185265725
Tunisia,1977,4132.0,0,788,COUNTRY,FEMALE,112.894443496
Tunisia,1977,4132.0,0,788,COUNTRY,TOTAL,116.726310609
Tunisia,1977,4132.0,0,788,COUNTRY,MALE,120.365573866
Tunisia,1978,4304.0,0,788,COUNTRY,MALE,112.26603696
Tunisia,1978,4304.0,0,788,COUNTRY,FEMALE,105.088374489
Tunisia,1978,4304.0,0,788,COUNTRY,TOTAL,108.818784533
Tunisia,1979,4481.0,0,788,COUNTRY,MALE,104.98840512
Tunisia,1979,4481.0,0,788,COUNTRY,FEMALE,98.071754883
Tunisia,1979,4481.0,0,788,COUNTRY,TOTAL,101.650318082
Tunisia,1980,4693.0,0,788,COUNTRY,FEMALE,91.745103793
Tunisia,1980,4693.0,0,788,COUNTRY,MALE,98.494378806
Tunisia,1980,4693.0,0,788,COUNTRY,TOTAL,95.245013088
Tunisia,1981,4830.0,0,788,COUNTRY,MALE,92.751374732
Tunisia,1981,4830.0,0,788,COUNTRY,FEMALE,85.980591448
Tunisia,1981,4830.0,0,788,COUNTRY,TOTAL,89.426573544
Tunisia,1982,4713.0,0,788,COUNTRY,FEMALE,80.706500118
Tunisia,1982,4713.0,0,788,COUNTRY,TOTAL,84.161906199
Tunisia,1982,4713.0,0,788,COUNTRY,MALE,87.427198551
Tunisia,1983,4844.0,0,788,COUNTRY,MALE,82.72696752
Tunisia,1983,4844.0,0,788,COUNTRY,FEMALE,75.796308053
Tunisia,1983,4844.0,0,788,COUNTRY,TOTAL,79.335061445
Tunisia,1984,4890.0,0,788,COUNTRY,TOTAL,74.908006104
Tunisia,1984,4890.0,0,788,COUNTRY,MALE,78.3767882
Tunisia,1984,4890.0,0,788,COUNTRY,FEMALE,71.164707651
Tunisia,1985,5039.0,0,788,COUNTRY,MALE,74.258279107
Tunisia,1985,5039.0,0,788,COUNTRY,TOTAL,70.743098775
Tunisia,1985,5039.0,0,788,COUNTRY,FEMALE,66.983749092
Tunisia,1986,4841.0,0,788,COUNTRY,FEMALE,63.231524527
Tunisia,1986,4841.0,0,788,COUNTRY,MALE,70.345717777
Tunisia,1986,4841.0,0,788,COUNTRY,TOTAL,66.871532309
Tunisia,1987,5043.0,0,788,COUNTRY,FEMALE,59.833959044
Tunisia,1987,5043.0,0,788,COUNTRY,MALE,66.821388362
Tunisia,1987,5043.0,0,788,COUNTRY,TOTAL,63.424692439
Tunisia,1988,4940.0,0,788,COUNTRY,TOTAL,60.365748343
Tunisia,1988,4940.0,0,788,COUNTRY,MALE,63.759210718
Tunisia,1988,4940.0,0,788,COUNTRY,FEMALE,56.793001473
Tunisia,1989,5023.0,0,788,COUNTRY,MALE,60.90480687
Tunisia,1989,5023.0,0,788,COUNTRY,FEMALE,54.074197246
Tunisia,1989,5023.0,0,788,COUNTRY,TOTAL,57.583747156
Tunisia,1990,5316.0,0,788,COUNTRY,MALE,58.391271539
Tunisia,1990,5316.0,0,788,COUNTRY,FEMALE,51.43209623
Tunisia,1990,5316.0,0,788,COUNTRY,TOTAL,55.024235509
Tunisia,1991,5446.228,0,788,COUNTRY,FEMALE,48.94723921
Tunisia,1991,5446.228,0,788,COUNTRY,MALE,55.998142684
Tunisia,1991,5446.228,0,788,COUNTRY,TOTAL,52.566937345
Tunisia,1992,5789.955,0,788,COUNTRY,FEMALE,46.495945358
Tunisia,1992,5789.955,0,788,COUNTRY,MALE,53.559877996
Tunisia,1992,5789.955,0,788,COUNTRY,TOTAL,50.097426824
Tunisia,1993,5843.0684,0,788,COUNTRY,MALE,51.036988373
Tunisia,1993,5843.0684,0,788,COUNTRY,TOTAL,47.571120556
Tunisia,1993,5843.0684,0,788,COUNTRY,FEMALE,44.016532124
Tunisia,1994,5968.8447,0,788,COUNTRY,MALE,48.344851145
